user_id,age,gender,occupation
2923,28,['M'],"Embryologist, clinical"
11584,40,['F'],Operational researcher
17928,34,['F'],Production manager
97719,38,['F'],"Editor, commissioning"
1221,29,['M'],"Physicist, medical"
22527,23,['M'],Architectural technologist
64131,28,['F'],Licensed conveyancer
84711,52,['M'],Restaurant manager
10872,45,['F'],Press photographer
26663,26,['M'],"Runner, broadcasting/film/video"
26409,38,['M'],Structural engineer
90044,46,['M'],"Conservation officer, nature"
23123,34,['F'],Newspaper journalist
17551,31,['M'],Corporate treasurer
93799,55,['M'],Media buyer
62438,41,['M'],Medical physicist
59556,58,['F'],Warden/ranger
99831,48,['F'],Herbalist
30706,44,['F'],English as a second language teacher
89754,25,['F'],Forensic scientist
29637,57,['M'],Geophysicist/field seismologist
84007,22,['M'],"Development worker, community"
87118,30,['F'],Office manager
87634,22,['F'],Archaeologist
70110,57,['M'],Paediatric nurse
48747,51,['F'],Scientific laboratory technician
66730,42,['F'],Site engineer
12860,45,['M'],"Surveyor, building"
1373,31,['F'],Armed forces technical officer
10894,33,['M'],Technical sales engineer
86923,57,['M'],Race relations officer
67707,30,['M'],Tax inspector
46890,32,['F'],Community education officer
49374,34,['M'],Archivist
24165,27,['F'],Public relations officer
22398,56,['F'],Careers adviser
79667,52,['M'],IT sales professional
87188,28,['F'],Art therapist
2285,57,['F'],"Sales professional, IT"
4222,53,['M'],"Engineer, chemical"
64128,29,['M'],"Engineer, control and instrumentation"
47329,37,['M'],Control and instrumentation engineer
18791,23,['M'],"Development worker, community"
25552,49,['F'],Publishing rights manager
62400,54,['M'],Information systems manager
81880,54,['M'],"Designer, furniture"
65698,35,['M'],Herbalist
90336,43,['F'],Multimedia programmer
45068,26,['F'],Broadcast presenter
56232,59,['F'],Retail manager
32676,32,['M'],Aeronautical engineer
5992,45,['F'],Chief Financial Officer
81073,28,['M'],"Scientist, water quality"
15797,46,['M'],Special educational needs teacher
25723,42,['F'],Financial risk analyst
77634,38,['F'],Further education lecturer
32533,53,['M'],Orthoptist
19259,19,['F'],Armed forces training and education officer
18494,38,['M'],Field seismologist
32489,19,['M'],"Scientist, forensic"
72107,26,['F'],Multimedia specialist
31726,54,['F'],Archivist
55554,54,['M'],"Journalist, newspaper"
35684,54,['M'],Teaching laboratory technician
66782,35,['F'],Special educational needs teacher
93964,56,['F'],Environmental health practitioner
2911,34,['F'],Rural practice surveyor
69882,44,['M'],"Therapist, drama"
93214,43,['M'],Agricultural consultant
14337,23,['M'],Furniture designer
6535,42,['F'],Broadcast journalist
20422,50,['F'],Ranger/warden
75935,35,['F'],Garment/textile technologist
68879,57,['F'],"Pilot, airline"
42953,55,['F'],"Pharmacist, hospital"
56914,19,['M'],Interior and spatial designer
98275,57,['M'],"Geneticist, molecular"
82537,32,['M'],"Scientist, water quality"
89834,35,['M'],Public relations officer
62411,34,['M'],Medical laboratory scientific officer
29813,51,['F'],"Psychotherapist, dance movement"
78211,42,['F'],Town planner
82727,21,['F'],Naval architect
26378,60,['F'],"Loss adjuster, chartered"
16353,47,['F'],Geophysicist/field seismologist
40051,48,['M'],Conference centre manager
90511,41,['F'],"Lighting technician, broadcasting/film/video"
18331,32,['F'],Therapeutic radiographer
36577,52,['M'],Higher education careers adviser
68111,22,['M'],Office manager
67455,28,['M'],Advertising copywriter
81397,49,['F'],Orthoptist
17381,26,['M'],Actuary
28096,32,['F'],Optometrist
1942,58,['F'],Freight forwarder
87712,56,['F'],"Conservator, museum/gallery"
3840,44,['M'],Purchasing manager
10635,31,['F'],"Sales professional, IT"
59748,58,['F'],"Therapist, horticultural"
78797,19,['M'],Television floor manager
11320,32,['M'],Artist
7965,38,['F'],Art gallery manager
18621,18,['M'],Health and safety adviser
75419,24,['F'],Trade mark attorney
44171,57,['F'],Arts administrator
96626,51,['F'],Secondary school teacher
41386,60,['F'],Emergency planning/management officer
2116,59,['M'],Radio producer
83637,19,['M'],Environmental manager
80184,54,['M'],Civil Service fast streamer
14821,49,['M'],Patent attorney
76214,47,['F'],Amenity horticulturist
14040,51,['F'],IT technical support officer
84784,54,['M'],"Runner, broadcasting/film/video"
28402,22,['F'],Music tutor
43308,31,['F'],Chief Technology Officer
99346,28,['M'],Purchasing manager
15613,18,['F'],Local government officer
59082,55,['M'],English as a second language teacher
73576,53,['F'],Nutritional therapist
8886,50,['M'],"Runner, broadcasting/film/video"
42075,32,['F'],Event organiser
45126,49,['F'],"Education officer, museum"
25189,51,['F'],Heritage manager
67535,48,['F'],"Engineer, land"
84041,30,['M'],Artist
67795,21,['F'],"Engineer, petroleum"
11343,22,['F'],"Geneticist, molecular"
77344,33,['M'],Legal secretary
58327,37,['F'],Database administrator
15417,45,['M'],Telecommunications researcher
98248,26,['F'],Chief Operating Officer
37439,22,['F'],Tax adviser
47272,30,['F'],"Production assistant, radio"
48630,28,['F'],Illustrator
37047,48,['F'],Science writer
84445,24,['F'],Careers adviser
84558,57,['M'],Sports therapist
26855,44,['M'],Sales promotion account executive
150,29,['F'],Speech and language therapist
32894,24,['F'],Armed forces training and education officer
46097,37,['F'],Holiday representative
81595,23,['F'],Stage manager
13285,43,['F'],Health and safety adviser
46479,54,['M'],"Surveyor, building"
12954,20,['M'],Food technologist
54272,27,['F'],Optometrist
18690,54,['M'],Meteorologist
40798,54,['F'],Ambulance person
71146,41,['F'],"Production assistant, radio"
46731,23,['F'],"Surveyor, insurance"
71540,57,['F'],"Loss adjuster, chartered"
93933,36,['F'],Technical brewer
53506,37,['M'],Field seismologist
93961,56,['F'],"Psychologist, sport and exercise"
75236,59,['F'],Proofreader
36682,29,['F'],Musician
71665,42,['F'],"Accountant, chartered certified"
99338,34,['F'],Facilities manager
32675,34,['M'],Tree surgeon
21392,20,['F'],Freight forwarder
40145,32,['F'],Telecommunications researcher
93766,19,['M'],"Surveyor, commercial/residential"
14099,55,['F'],"Librarian, academic"
80039,39,['M'],"Restaurant manager, fast food"
28468,56,['M'],"Surveyor, quantity"
37655,50,['F'],Dietitian
27030,18,['F'],"Librarian, public"
2131,26,['M'],Quantity surveyor
26367,41,['M'],"Psychologist, educational"
31993,37,['M'],"Engineer, civil (contracting)"
94902,57,['F'],"Loss adjuster, chartered"
82354,33,['M'],Materials engineer
47247,50,['F'],Mechanical engineer
90170,44,['F'],English as a second language teacher
69792,24,['M'],Futures trader
25116,45,['M'],Heritage manager
66636,20,['F'],Emergency planning/management officer
33392,39,['M'],Gaffer
73723,29,['F'],Economist
18866,45,['M'],Barrister's clerk
42652,32,['M'],Higher education careers adviser
47453,39,['M'],Professor Emeritus
26122,41,['F'],"Engineer, manufacturing"
77079,48,['F'],Writer
90827,54,['F'],Hospital doctor
91018,49,['M'],"Pilot, airline"
65788,45,['F'],Estate manager/land agent
25202,51,['M'],Translator
83461,21,['F'],Transport planner
65912,40,['M'],Automotive engineer
31362,55,['F'],"Social research officer, government"
23232,26,['F'],"Sales professional, IT"
6061,50,['M'],"Engineer, agricultural"
26314,33,['F'],Equality and diversity officer
34628,51,['F'],Landscape architect
96327,46,['M'],Leisure centre manager
87262,20,['F'],"Scientist, forensic"
19854,33,['M'],"Surveyor, minerals"
2217,19,['M'],Hydrographic surveyor
35159,33,['M'],Firefighter
97695,42,['M'],Professor Emeritus
10260,21,['F'],Customer service manager
68669,29,['M'],Osteopath
28089,49,['M'],Fashion designer
9005,23,['M'],Veterinary surgeon
72728,31,['M'],"Engineer, materials"
13823,47,['M'],Ergonomist
13006,53,['F'],Advertising account planner
35204,19,['F'],Insurance account manager
2868,24,['F'],Ceramics designer
10922,40,['F'],Hydrographic surveyor
78238,55,['M'],Cytogeneticist
75566,48,['F'],Information officer
98895,23,['F'],Professor Emeritus
38318,50,['M'],Market researcher
63306,22,['F'],Wellsite geologist
77550,37,['F'],Lexicographer
52116,18,['M'],"Teacher, special educational needs"
743,18,['M'],Human resources officer
17845,53,['M'],Recruitment consultant
68582,52,['F'],Secondary school teacher
10177,44,['F'],Aeronautical engineer
29473,48,['M'],Environmental health practitioner
23514,33,['F'],Fisheries officer
83090,59,['F'],Copy
13543,46,['F'],IT trainer
48870,26,['M'],Armed forces logistics/support/administrative officer
89794,36,['F'],Research scientist (physical sciences)
64249,32,['M'],Warehouse manager
89087,35,['F'],Social worker
93759,40,['F'],Biomedical engineer
48442,44,['F'],Applications developer
64314,42,['F'],Oncologist
65868,48,['M'],"Solicitor, Scotland"
34715,57,['M'],Education administrator
5167,22,['F'],Manufacturing engineer
5651,39,['M'],Industrial buyer
3487,19,['M'],Fisheries officer
80876,20,['M'],Freight forwarder
59032,20,['M'],Medical technical officer
2819,18,['F'],"Buyer, retail"
73040,56,['F'],Chief Financial Officer
75951,23,['M'],Accounting technician
75997,37,['M'],Chartered management accountant
50069,27,['M'],Applications developer
52316,22,['F'],"Chemist, analytical"
21436,21,['M'],"Radiographer, diagnostic"
96042,33,['F'],"Lecturer, higher education"
17697,23,['M'],Nature conservation officer
45255,40,['F'],Community arts worker
27494,59,['F'],"Restaurant manager, fast food"
43565,27,['M'],Ophthalmologist
87116,21,['F'],Event organiser
65236,48,['F'],Curator
55547,60,['F'],Product designer
2733,35,['F'],Investment analyst
76430,43,['M'],"Psychologist, forensic"
22993,18,['M'],"Development worker, community"
20734,38,['F'],Seismic interpreter
31375,30,['M'],Patent attorney
83851,27,['M'],"Designer, multimedia"
67958,18,['M'],Chief Strategy Officer
2217,48,['F'],Seismic interpreter
20103,57,['F'],Neurosurgeon
20522,29,['F'],"Biochemist, clinical"
26844,28,['M'],"Geneticist, molecular"
90754,42,['M'],Economist
87752,30,['M'],"Designer, blown glass/stained glass"
79163,19,['F'],Colour technologist
57846,34,['M'],Theatre manager
70126,54,['M'],Risk analyst
88969,41,['F'],"Education officer, community"
43012,51,['F'],Investment analyst
63858,53,['M'],"Therapist, sports"
3001,46,['F'],"Lighting technician, broadcasting/film/video"
95106,22,['M'],Financial manager
15997,43,['M'],"Clinical scientist, histocompatibility and immunogenetics"
48149,40,['F'],Communications engineer
24307,51,['M'],"Programme researcher, broadcasting/film/video"
33943,32,['M'],"Engineer, civil (consulting)"
8126,54,['F'],Clinical molecular geneticist
59786,23,['M'],Minerals surveyor
94658,43,['M'],"Conservation officer, nature"
13237,26,['F'],Risk analyst
21867,37,['F'],Commercial art gallery manager
31215,52,['F'],Audiological scientist
64878,47,['F'],"Chemist, analytical"
84961,24,['F'],Publishing copy
52571,43,['F'],Higher education careers adviser
23385,45,['M'],Nutritional therapist
17184,46,['M'],Scientific laboratory technician
23112,20,['F'],Health visitor
47838,53,['F'],Private music teacher
4771,49,['F'],Land
1654,31,['F'],International aid/development worker
50925,37,['F'],Fish farm manager
6513,33,['M'],Consulting civil engineer
67366,43,['F'],Oncologist
57684,53,['M'],Chiropractor
21376,54,['M'],Secondary school teacher
32482,29,['F'],Heritage manager
72152,40,['F'],"Designer, exhibition/display"
63086,40,['M'],Field seismologist
73879,39,['F'],Sales promotion account executive
36114,25,['F'],"Producer, radio"
47516,19,['F'],"Restaurant manager, fast food"
55984,37,['F'],Tax inspector
74438,42,['M'],Hydrogeologist
98310,41,['F'],Theme park manager
79728,28,['M'],Fashion designer
50,46,['M'],Landscape architect
46767,30,['F'],"Engineer, agricultural"
2965,54,['M'],Restaurant manager
4280,51,['M'],Community arts worker
611,41,['M'],"Therapist, horticultural"
88529,39,['F'],"Teacher, special educational needs"
97148,24,['F'],Wellsite geologist
53064,44,['F'],Fine artist
27208,36,['M'],Customer service manager
85486,51,['M'],Marine scientist
17790,25,['F'],"Administrator, arts"
26579,18,['F'],"Psychotherapist, dance movement"
82494,35,['M'],Nutritional therapist
41877,23,['M'],Energy engineer
36941,43,['M'],Insurance underwriter
32569,36,['M'],Colour technologist
8981,45,['M'],Aid worker
29799,56,['F'],Theatre stage manager
69144,26,['F'],"Accountant, chartered certified"
2355,58,['F'],Horticultural consultant
33500,31,['F'],"Production assistant, television"
47682,43,['M'],"Engineer, maintenance"
62345,31,['M'],Radio broadcast assistant
25951,37,['M'],Building services engineer
89270,60,['F'],Diplomatic Services operational officer
64349,30,['M'],Tax adviser
98889,50,['F'],"Teacher, secondary school"
5194,59,['F'],"Designer, textile"
29398,50,['M'],Diplomatic Services operational officer
23854,55,['M'],Television camera operator
50728,21,['M'],Sports therapist
79723,55,['M'],Secondary school teacher
45866,23,['F'],Air cabin crew
56273,51,['M'],Systems analyst
13370,49,['M'],"Nurse, adult"
14616,33,['M'],Research scientist (physical sciences)
95789,53,['F'],Conference centre manager
71378,55,['F'],Adult guidance worker
97827,23,['F'],Database administrator
98444,33,['M'],"Psychotherapist, child"
84221,45,['M'],Hydrologist
11609,36,['M'],Teaching laboratory technician
83730,57,['M'],Lobbyist
39759,26,['F'],Production engineer
83916,22,['F'],Armed forces operational officer
72252,20,['M'],"Therapist, sports"
89941,53,['F'],Armed forces technical officer
58989,56,['F'],Audiological scientist
21723,25,['F'],TEFL teacher
41012,46,['M'],Marine scientist
55550,39,['F'],"Psychologist, occupational"
67524,30,['F'],"Designer, ceramics/pottery"
77917,56,['F'],Television/film/video producer
71061,19,['M'],Physiotherapist
46685,23,['F'],Immigration officer
57896,23,['F'],Energy manager
44429,57,['F'],Immigration officer
90245,30,['M'],"Administrator, charities/voluntary organisations"
16107,20,['M'],Clinical psychologist
85293,23,['M'],"Scientist, forensic"
11746,24,['F'],Editorial assistant
5799,57,['M'],Computer games developer
30659,40,['F'],"Presenter, broadcasting"
45137,33,['M'],Medical technical officer
34439,57,['F'],Cartographer
70360,46,['F'],Futures trader
31976,24,['F'],Insurance account manager
95469,47,['M'],"Designer, furniture"
88581,22,['F'],Museum/gallery conservator
86684,53,['M'],Charity fundraiser
37146,59,['F'],"Surveyor, rural practice"
64063,30,['M'],Fitness centre manager
73763,50,['M'],"Teacher, secondary school"
60759,29,['M'],Speech and language therapist
64185,38,['F'],Exhibition designer
69301,56,['M'],Museum/gallery conservator
90726,31,['M'],Personal assistant
84916,24,['M'],Structural engineer
99633,24,['F'],"Engineer, maintenance"
2057,25,['F'],"Scientist, audiological"
39618,36,['M'],Engineering geologist
18114,37,['F'],Medical laboratory scientific officer
